track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Stream count
5wqB7S73zPUAtdcCvKZflz,Touch Me Tease Me,Case,0,2QPJkjDw4pTOgFO9K4xd4B,Best Of,5/27/14,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.572,0.757,10,-7.8,0,0.137,0.286,1.77E-06,0.1,0.499,175.241,228867,"50,620,184"
2CeOBN9Hjh1ux8MH86VW1H,Faded Pictures - From The Rush Hour Soundtrack,Case,0,2QPJkjDw4pTOgFO9K4xd4B,Best Of,5/27/14,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.704,0.514,6,-7.475,0,0.155,0.0888,3.11E-06,0.223,0.578,82.013,230867,"59,221,693"
6c7b38jca5pwnY6Tf8W7n5,Missing You,Case,0,2QPJkjDw4pTOgFO9K4xd4B,Best Of,5/27/14,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.521,0.548,1,-7.425,0,0.072,0.273,0,0.0438,0.756,172.544,284760,"43,024,271"
1wZqdAM2oLrB7UJTS4pIqf,The Best Man I Can Be,Ginuwine,35,31a70Ny2MzfsEo2ey5hg2I,Greatest Hits,1996,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.662,0.536,0,-7.715,1,0.0662,0.516,0,0.0937,0.305,111.86,389880,"8,734,276"
1NNMoeEJCdzGJYg6VxnrGJ,Heartbreaker,Color Me Badd,19,17mrdLXkhmlY36jRm9cUbw,C.M.B.,7/23/91,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.756,0.91,4,-9.431,0,0.069,0.0299,3.59E-05,0.0273,0.598,107.755,239907,"277,260"
3KyUEbeJ7N0BwkI55C2X7k,Groove My Mind,Color Me Badd,19,17mrdLXkhmlY36jRm9cUbw,C.M.B.,7/23/91,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.595,0.552,4,-10.574,0,0.0375,0.0254,0,0.13,0.647,171.952,308933,"253,627"
03GzYByXsXHcoEAxjsWv9G,Slow Motion,Color Me Badd,21,17mrdLXkhmlY36jRm9cUbw,C.M.B.,7/23/91,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.783,0.885,6,-7.747,0,0.0648,0.00531,0.752,0.0435,0.941,92.042,265667,"357,006"
2bQdgtO42TfS37YWupeMrr,Int'l Players Anthem (I Choose You) (feat. OutKast),UGK,60,4lWWlBbKuWBk7xgKEkevSg,The Essential UGK,3/14/14,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.697,0.681,4,-5.084,0,0.219,0.0598,0,0.301,0.82,77.847,258987,"129,139,817"
2GHp47AE8HTBF9xpG7FIoz,One Day,UGK,51,4jTPQq9PSlKMOm1yLx2ATN,Ridin' Dirty,7/30/96,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.813,0.544,4,-9.816,1,0.232,0.224,0,0.134,0.699,146.073,324173,"22,860,100"
4SRqDmPxYX0pUb5B5ut2Ri,So Sick,Ne-Yo,16,1WO7bigEZckVrkzPBjAsiQ,In My Own Words,1/1/06,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.452,0.574,6,-8.336,1,0.31,0.246,0,0.189,0.58,92.791,207187,"795,256,477"
15XOPzgWmqbnPOdeydhYLu,When You're Mad,Ne-Yo,1,1WO7bigEZckVrkzPBjAsiQ,In My Own Words,1/1/06,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.66,0.548,6,-7.127,1,0.215,0.364,0,0.108,0.436,86.947,222000,"47,461,129"
6OzCmbmKvXcamW6YhnhT5x,Sexy Love,Ne-Yo,4,1WO7bigEZckVrkzPBjAsiQ,In My Own Words,1/1/06,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02,220853,"241,867,170"
0MPegzGbqTvO2tw7BqYUU8,Go On Girl,Ne-Yo,2,48ben69fRtEbMTGqGYU8Qw,Because Of You,1/1/07,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.637,0.521,4,-6.959,1,0.109,0.155,0,0.0945,0.562,83.896,261427,"95,113,059"
0C80KJWvQWIGjbOiIurV1W,Because Of You,Ne-Yo,7,48ben69fRtEbMTGqGYU8Qw,Because Of You,1/1/07,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.81,0.538,0,-5.784,0,0.0356,0.528,0,0.0951,0.828,109.97,266840,"447,806,372"
1qbRBE3P3feRkXcWkO0u97,Now That We Found Love,Heavy D & The Boyz,3,2an6aIBJgsoTV37uZKORhU,Peaceful Journey,7/2/91,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.747,0.696,0,-14.737,0,0.0631,0.0409,0,0.181,0.674,119.954,258200,"62,926,037"
6RNOyiiGHFQ7lCHtFCUVQC,Is It Good To You,Heavy D & The Boyz,0,2an6aIBJgsoTV37uZKORhU,Peaceful Journey,7/2/91,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.713,0.604,7,-13.145,1,0.0366,0.0611,0.0162,0.321,0.812,107.48,292227,"15,010,912"
6sPYHh5eWFWtJ4DavD2VIQ,Nuttin' But Love,Heavy D & The Boyz,0,0aQQjCm3A5T2YLKhbxbFZV,Nuttin' But Love,5/25/94,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.724,0.506,11,-13.663,0,0.386,0.0588,0.000768,0.0365,0.463,202.651,213733,"8,431,288"
6gXsswvH6gtSkbrecXAeQN,Big Daddy,Heavy D & The Boyz,0,7hypB1lzVHsXKie9NJ72uW,Heavy Hitz (Remastered),9/12/00,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.841,0.577,10,-7.525,0,0.41,0.101,0,0.0659,0.64,89.389,234000,"1,272,549"
6BCMCf3kh2VFe3fTU8Jv2R,Somebody For Me,Heavy D & The Boyz,0,3ZtCbD0E3Wn5m41sUlkOgk,Big Tyme,6/12/89,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.779,0.46,4,-17.053,0,0.101,0.039,0.0304,0.0292,0.476,105.419,303400,"4,200,080"
4yW29zSXMvOMtj2aDiqUOI,Got Me Waiting,Heavy D & The Boyz,0,0aQQjCm3A5T2YLKhbxbFZV,Nuttin' But Love,5/25/94,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.781,0.293,11,-15.968,0,0.32,0.0151,5.36E-05,0.142,0.532,90.212,271467,"3,729,900"
7qUvIpu8le9gHunduvgOXg,We Got Our Own Thang,Heavy D & The Boyz,0,3ZtCbD0E3Wn5m41sUlkOgk,Big Tyme,6/12/89,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.799,0.621,7,-12.762,1,0.0681,0.137,3.10E-06,0.0913,0.663,114.12,232293,"3,559,017"
3YFL9MGkd7UEsXsvREEoNk,Got Me Waiting - Remix,Heavy D & The Boyz,0,0aQQjCm3A5T2YLKhbxbFZV,Nuttin' But Love,5/25/94,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.634,0.538,8,-10.29,1,0.0434,0.00196,0.000206,0.386,0.428,78.113,371400,"596,166"
0WKYRFtH6KKbaNWjsxqm70,Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,72,7f9KDGqY7X2VLBM5aA66KM,Doggystyle,1993,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,211493,"405,033,919"
5XhkV07Vou38wnrzwURUOC,Who Am I (What's My Name)?,Snoop Dogg,70,7f9KDGqY7X2VLBM5aA66KM,Doggystyle,1993,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.692,0.833,7,-3.974,1,0.0492,0.000136,1.98E-05,0.515,0.692,96.814,246320,"254,047,803"
0YHI5hydPPth6J5UOzdLDX,Lay Low,Snoop Dogg,51,71VPCdeQQs1dmyVbflhPjX,Tha Last Meal,2000,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.87,0.653,0,-4.353,1,0.326,0.151,0,0.303,0.755,94.84,223000,"62,139,108"
4NO3hYYJudCN6MrcToFCos,Beautiful,Snoop Dogg,3,4YyYPSLt7Q24PvV6XVFqJF,Paid Tha Cost To Be Da Bo$$,1/1/02,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.905,0.693,11,-6.418,0,0.131,0.234,0,0.0845,0.963,101.019,298307,"258,382,879"
4MEwOkWMZ9hAuxnbcpcirF,Let's Get Blown,Snoop Dogg,1,34GxD8gBcVX4CkJRJP73Ph,R&G (Rhythm & Gangsta): The Masterpiece [Explicit Version],1/1/04,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.939,0.634,4,-4.6,0,0.195,0.409,0.11,0.233,0.717,106.008,280667,"29,450,419"
6Gik13pCV7FNysMG8p3EDj,That's That Shit,Snoop Dogg,1,6KeHyPzUOq7D3bIqIDZLus,Tha Blue Carpet Treatment,1/1/06,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.866,0.63,9,-4.795,0,0.172,0.0199,0,0.036,0.75,82.044,257640,"65,687,862"
4nWn9o7NTpuqzHQ5hyae8U,I Wanna Fuck You,Snoop Dogg,3,6KeHyPzUOq7D3bIqIDZLus,Tha Blue Carpet Treatment,1/1/06,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.861,0.479,7,-8.433,1,0.0515,0.0452,0,0.351,0.278,99.969,178840,"115,078,572"
1hxDtE2zgp4J4tCmn6nbyu,Missing You,Brandy,40,5cdjSdMaRms3jbwEfpgCsU,The Best Of Brandy (International Release),3/28/05,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.581,0.505,4,-5.434,1,0.0309,0.231,0,0.141,0.131,135.594,253600,"11,294,360"
34Ai7jMLLwZdJSGadARhLK,Every Time My Heart Beats,Riff,7,6xJIuuRhvBfXc2X1mkqwbb,RIFF,1991,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.589,0.797,1,-9.139,1,0.053,0.0602,0,0.171,0.932,188.014,269027,"28,982"
695sRCJTtOHIY5ACQa7qtZ,My Heart Is Failing Me,Riff,17,6xJIuuRhvBfXc2X1mkqwbb,RIFF,1991,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.617,0.578,6,-10.632,1,0.0255,0.173,0,0.129,0.518,90.502,260133,"215,253"
7dgPaaeQSRyJzfloU8Yjpo,White Men Can't Jump,Riff,21,4iEv0GL50EBylyo95mpwDf,"The New Jack Swing Collection, Vol. 4",11/21/14,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.795,0.817,1,-6.775,1,0.0547,0.00414,0,0.451,0.747,113.15,212454,"310,796"
4veUi0IuVGJ6Yh8gM1N6Vb,Just To See Her,Smokey Robinson,9,5GsGic6FvdqD0iTMauHM5y,The Ultimate Collection: Smokey Robinson,1/1/97,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.821,0.527,4,-9.574,0,0.0314,0.14,0,0.0848,0.902,109.123,242600,"26,796,369"
119c93MHjrDLJTApCVGpvx,C.R.E.A.M.,Wu-Tang Clan,72,3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],11/9/93,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.479,0.549,11,-10.551,0,0.373,0.57,0.0239,0.127,0.576,180.985,252187,"424,435,607"
2tNmhDlMbwQZLxQtWMt2EU,Gravel Pit,Wu-Tang Clan,60,6FePdYF8RNzmH05uXIMW76,Legend Of The Wu-Tang: Wu-Tang Clan's Greatest Hits,10/26/04,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.787,0.72,7,-7.569,1,0.251,0.222,0,0.633,0.538,121.003,253467,"97,712,763"
24vNw0Z0srb4zYXwrakw8E,Wu-Tang Clan Aint Nuthing ta F' Wit,Wu-Tang Clan,66,3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],11/9/93,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.826,0.566,10,-10.747,0,0.31,0.197,0,0.356,0.653,99.13,216133,"141,329,686"
1Sgj10byiGzPpI2IrXSFEn,Protect Ya Neck,Wu-Tang Clan,66,3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],11/9/93,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.817,0.552,8,-10.8,0,0.386,0.032,7.17E-06,0.826,0.808,102.011,291067,"128,659,957"
3glqlA5qY3bbo8UaUDGPnw,Triumph (feat. Cappadonna),Wu-Tang Clan,63,4r3TaXjF2b1qwCpxjIpW43,Wu-Tang Forever,6/3/97,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.722,0.639,2,-6.959,1,0.373,0.000917,2.79E-05,0.352,0.324,90.972,338187,"94,292,194"
5XLC8xoqyua4U7wJiZAWik,Method Man,Wu-Tang Clan,60,3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],11/9/93,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.903,0.519,7,-10.109,1,0.307,0.0286,0.000907,0.328,0.596,101.561,350560,"65,818,080"
3hRwcwpkOenKHjOsyIwTxf,Get It On Tonite,Montell Jordan,38,4DwXFYYlWyY7swtAP88QBv,#1 Spot,1/1/05,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.811,0.526,10,-8.669,0,0.0754,0.26,3.52E-05,0.0748,0.858,99.001,275080,"80,379,612"
3ja5IfR4SVatM0xP1Zv7NM,"This Is for the Lover In You (feat. LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels)",Babyface,13,3TY6UZMimDITkUqXaPV9gc,The Day,10/29/96,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.887,0.416,1,-7.346,1,0.0518,0.0295,1.06E-05,0.066,0.761,94.013,239733,"10,413,167"
2fmkr30bTTg1Y06D0ROcHU,You Make Me Wanna...,Usher,0,5ga3Z249ZoyB2OHO6J0rR0,My Way / 8701,9/3/05,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.758,0.63,5,-7.581,0,0.0537,0.0357,0,0.115,0.936,164.086,220107,"235,984,206"
2Uu8IiLkLY0UXhCHka4Dlr,Doo Wop (That Thing),Ms. Lauryn Hill,16,2Uc0HAF0Cj0LAgyzYZX5e3,The Miseducation of Lauryn Hill,8/25/98,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.535,0.505,2,-8.926,0,0.245,0.0393,0,0.0923,0.495,99.935,320267,"424,777,660"
4h1T8pUzl9VtudWWlVAxxz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2005 Remaster,The Notorious B.I.G.,49,46JQVqJpOg8opDLUl1qHT1,Bad Boy's 10th Anniversary- The Hits,3/9/04,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.857,0.867,6,-4.952,0,0.0635,0.0271,0,0.128,0.918,104.382,253133,"473,949,928"
4s5Xxp8O5elepcn6tuFfsu,Feenin',Jodeci,0,7lhUPwf7rSWVP3WnaRwUpN,The Best Of Jodeci 20th Century Masters The Millennium Collection,1/1/06,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.655,0.777,5,-6.093,0,0.0646,0.171,0,0.906,0.636,121.716,310867,"32,427,369"
00chLpzhgVjxs1zKC9UScL,Poison,Bell Biv DeVoe,0,6oZ6brjB8x3GoeSYdwJdPc,Gold,1/1/05,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.845,0.652,6,-7.504,0,0.216,0.00432,0.00723,0.489,0.65,111.904,262467,"258,255,598"
4v9LyMx5ncUQeT3KPLqPma,Anytime,Brian McKnight,16,6M11dJ0wUPXmp4GlHaL4LN,Love Songs,1/4/11,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.746,0.43,6,-9.001,1,0.0311,0.0199,0.00121,0.0445,0.528,129.847,273133,"45,245,553"
7oTyv5amzUG9siOmqAaXsO,Shimmy Shimmy Ya,Ol' Dirty Bastard,0,0gk0USGm3J08nicVCblO1L,ODB Greatest Hitz,5/10/11,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.837,0.407,0,-4.825,1,0.307,0.179,5.93E-06,0.0849,0.238,96.23,170475,"160,249,452"
1hp5TYhnsH4FBQSsR7RpJK,Lady - Radio Edit,D'Angelo,2,6kdaBN7lOYDLZfCAGiSecr,Ultimate D'Angelo,1/1/08,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.809,0.446,8,-8.946,0,0.0929,0.169,0.00764,0.0613,0.776,84.905,246760,"3,946,383"
02UYYPOGSBXxGEMce927XV,Nobody (feat. Athena Cage) - Single Version; 2007 Remaster,Keith Sweat,45,6GXk2hxl4q5GoPHarlUet8,The Best of Keith Sweat: Make You Sweat,1/13/04,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.712,0.511,9,-8.753,0,0.0297,0.397,0,0.483,0.412,117.896,251760,"15,012,037"
3QHONiXGMGU3z68mQInncF,I'll Be Missing You (feat. 112),Diddy,71,46JQVqJpOg8opDLUl1qHT1,Bad Boy's 10th Anniversary- The Hits,3/9/04,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.862,0.479,7,-9.199,1,0.0646,0.0522,0.00126,0.589,0.925,109.878,301520,"546,393,102"
50Lg2uicm4djCkdvs7cAAs,Sometimes I Cry,Eric Benét,0,53H4sOsYc1zpQEOVBx16ju,Sometimes I Cry,8/2/10,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.497,0.404,7,-7.186,0,0.0576,0.198,3.07E-06,0.53,0.309,104.739,309150,"5,771,076"
0pCDds54QUooGedfpHUjtW,Love Of My Life,Brian McKnight,45,2UQSMFU11WqCr7shuCRGZL,Superhero,1/1/01,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.649,0.445,6,-7.13,1,0.029,0.134,7.42E-06,0.116,0.335,123.767,281867,"9,310,524"
1QBf3Xd9MSXeFBAl5XdqkG,Downtown,SWV,19,2QHtc53nHnTTQip9d3VmoP,Best Of SWV,11/6/01,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.623,0.722,6,-8.492,0,0.0501,0.0211,0.000534,0.171,0.726,166.046,312227,"3,483,408"
78wi1g772j8eJPEnD8rr9z,Not Gon' Cry,Mary J. Blige,46,2EHFZkzTbRFDt1tomCBToM,Waiting To Exhale,11/14/95,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.764,0.41,2,-8.988,0,0.0418,0.652,0,0.0784,0.43,110.158,298173,"24,911,172"
6I3LsZncKrJG9mwv12FCEg,Westside,TQ,53,5dKsOtOOY393hKb2TZ9yIV,They Never Saw Me Coming,11/3/98,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.685,0.62,4,-6.665,0,0.0406,0.19,0,0.158,0.372,82.52,304733,"23,432,620"
4hXUJb211iP2iuyoh4eV44,Forever My Lady,Jodeci,0,5Wj6LFb7HSezkDwJuuwk8p,Back To The Future: The Very Best Of Jodeci,6/7/05,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.695,0.721,9,-7.899,0,0.0363,0.142,0,0.512,0.746,117.993,315160,"34,052,000"
0b5w1gamS9f239Sms9guAB,They Don't Know,Jon B.,60,4OLSMLHNl7Nf8wwsxnxqwJ,COOL RELAX,4/21/97,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.699,0.388,6,-10.722,1,0.0531,0.588,1.98E-06,0.0658,0.566,125.858,274667,"81,335,182"
4mKbb9uvBMlVvOUv8fdBt8,Someone to Love,Jon B.,44,0qjM1vdeBbiAdmeYNb2iBg,Jon B - Greatest Hits...Are U Still Down?,1995,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.665,0.452,6,-8.486,0,0.0257,0.14,8.03E-06,0.125,0.304,136.12,272360,"13,932,849"
