track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Stream count
1VjQClC73gSUPHM0nCmqs5,Quisiera,Natalie Perez,49,1Ht9pSI3A4UruhE9SgsSEk,Quisiera,9/20/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.672,0.745,8,-6.139,1,0.0544,0.624,4.99E-06,0.107,0.766,90.04,234485,"10,569,483"
0GARcbxLIOmzrs0lHpuvmi,Aloha,Carlos Sadness,59,23T1akaF3cPN6Pp27JQ8vi,Aloha,11/22/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.801,0.901,0,-5.544,1,0.102,0.101,0.000212,0.107,0.597,131.998,187392,"20,287,313"
6QcTLtjZUX9Ft2tWly8mYq,Sobre La Mesa,Boca Paila,38,3h89aQXyLnnYPBPGnxcWmM,Sobre La Mesa,6/7/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.679,0.757,9,-5.217,0,0.0409,0.605,0.00124,0.365,0.927,149.993,202403,"991,249"
0is5MOZLNpo5iAY3M0B9ml,Quédate,Debi Nova,63,2DoBcaHj1t8enwJ8sygr3g,Quédate,11/22/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.894,0.475,6,-6.01,1,0.148,0.431,0,0.0802,0.93,120.041,175733,"22,953,808"
155XcCEwMrHE3YcJciCnvi,Juanita la Chismosa,El Caribefunk,50,1L3nJbcVnDFhy1EGMjlEur,El Caribefunk,9/27/2015,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.761,0.606,9,-4.686,1,0.0376,0.652,0,0.281,0.956,90.028,298451,"10,651,012"
4N4STDrAmiZoVLVFGwDXp3,Caribeña,Lorena Blume,40,6pqif5AJYmhoYERQhbHVyM,Caribeña,3/22/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.658,0.334,7,-13.731,1,0.129,0.408,1.25E-05,0.67,0.641,80.684,191141,"1,445,755"
0ftQLiC3Whfsb3b6nWAoPK,Amor De Verano,Vacación,49,60iutg1EYIP0B3ZtYGcj4a,Tiempo Compartido,10/25/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.807,0.755,5,-6.341,1,0.0312,0.198,1.02E-05,0.222,0.869,130.016,186387,"6,418,359"
3IyHmgfNBS3CSSP6zsCjQy,Todo el Día en la Cama,Cheo,40,09kUYvs5rwuZgRpblzn7lz,Todo el Día en la Cama,11/22/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.922,0.652,6,-6.086,0,0.0372,0.654,0.0078,0.34,0.836,100.023,256948,"4,588,942"
5jE0RnYQ3cE3oLw59bUnry,Sweet & Gentle - Me Lo Dijo Adela,Flora Martínez,44,4B19z5URZrQDjucwD8ZKkk,Sweet and Gentle - Me Lo Dijo Adela,6/28/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.933,0.452,3,-9.049,1,0.0735,0.645,4.52E-06,0.0795,0.793,123.04,177002,"3,078,507"
4y7MogcFeMrp4QXPVHloyB,Temes,iLe,47,5ggXegN9GWgNOSS83gZHGT,Almadura,5/10/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.677,0.221,6,-13.398,0,0.0461,0.754,0.000192,0.115,0.518,96.038,196985,"4,072,855"
2mR5kqpXgOndUkU58lXpJW,Kumbayeo,Salomón Beda,40,1DrwaqSy2xFgp40GW9eS6q,Kumbayeo,11/8/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.844,0.398,9,-10.146,1,0.0553,0.19,0.000268,0.107,0.809,116.058,214000,"1,835,863"
3eoegPFmJo2k7eRUR31bSl,Morena,Maréh,39,5AUfStt82PZpTvwqptRdFg,Morena,9/20/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.683,0.592,2,-8.196,0,0.052,0.14,4.98E-05,0.0882,0.595,139.979,189228,"968,947"
4kM2u3kyUDSVrL4yfDoXdp,Se Fue la Luz,Nuria Saba,40,1Dhg3lWyNkoqm4rte8ErjT,Niña Ojos Púrpura,7/28/2018,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.777,0.39,0,-11.138,1,0.0528,0.646,0,0.0873,0.816,143.963,195104,"907,275"
4yFh5okeS2u5iO5vAsBsHc,Bossa & People,El Kuelgue,62,1pWjhnDNd6hDpFGsGT55bR,Beatriz,7/7/2012,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.56,0.683,9,-7.917,0,0.0514,0.599,0.000114,0.0851,0.643,127.438,302613,"44,473,871"
4zZU1HHT7TcfluhNFfIyLN,Agua Salada,Los Rumberos,47,4aq6JOU5CaorKccaLlzxAi,Cuba Pintada,10/4/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.724,0.811,7,-6.627,1,0.0435,0.344,0,0.842,0.508,103.026,210480,"2,313,659"
39Yi5kzFTB5AsTy0I81aB9,Mamita (feat. Natalia Lafourcade),Rawayana,58,1Kj9PBn932t5zoNc9E1W4p,RawayanaLand,5/19/2013,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.817,0.526,2,-10.391,1,0.0374,0.0637,0.000459,0.107,0.606,118.995,267200,"35,876,687"
6AerfqsL2ISs64dixwrfM5,Aguacate,Salomón Beda,17,1IgfNMFIkkqSoZpjp1aEf9,Pa'lante,7/7/2017,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.714,0.631,11,-8.111,1,0.0867,0.509,2.97E-06,0.381,0.5,94.994,188355,"2,273,106"
1jecO8NeYLsVWVptITz4c1,Tú,maye,62,41OfyTxfB3ou95Ib24VlV2,Tú,9/6/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.732,0.555,5,-7.973,1,0.0326,0.625,0,0.112,0.729,114.981,206612,"71,089,288"
6Wco7dkgzYPgwnGslPH0P6,Al Amanecer,MOÜGLI,33,3PqbRm5TciAlJJfoHhcaIP,Al Amanecer,8/16/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.698,0.655,11,-9.126,1,0.0587,0.483,0.131,0.105,0.227,91.987,231473,"1,478,593"
5XU7fx5eLBb8C3uFYqikrQ,Espiritual,Pachará,39,0pzR57yGM9wOsRzmVU64lP,Espiritual,11/29/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.748,0.576,1,-9.138,0,0.0894,0.35,3.63E-06,0.136,0.408,100.01,231275,"2,740,778"
4y2wnQgN93puWVDavsMTUi,Muerte En Hawaii,Pau Sotomayor,39,2oSkI5ztZQV313ZNifkbDM,Muerte En Hawaii,9/20/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.718,0.382,3,-12.493,1,0.295,0.894,0,0.0807,0.88,73.671,186689,"1,667,976"
0WXBLLPbYbYllFJWU61hwa,4am,Marrón,40,4E39syrDiQYSJamBhVAIBy,4am,6/28/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.595,0.54,6,-6.438,0,0.0261,0.619,0.00411,0.11,0.706,99.022,217996,"1,093,334"
3zaKc0uMw4GI7xHva4tjLa,Peligrosa Mujer,Joaco Terán,39,2efyfAfCPx6O7BnVeg9D9p,Libres,9/20/2015,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.697,0.536,6,-6.88,1,0.0799,0.682,0,0.102,0.935,164.124,182518,"911,064"
4IeogZMcSklkHiUvVj3Rlr,Raúl en el Baúl,India Marte,41,43jk8gnCO6C0YenwPZpIhv,Raúl en el Baúl,6/21/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.699,0.544,9,-9.901,0,0.0544,0.0112,0,0.0605,0.829,91.938,188742,"574,081"
2Xr1RQQ15GeaJ7TFa8CTBj,PERLA,Mitú,41,1qm1yaOMS8Hhz4QS4aUB69,TANDEM,10/4/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.686,0.82,7,-7.136,1,0.0378,0.00202,0.0513,0.239,0.72,92.004,174882,"2,994,305"
3U0VWhffr8bNtIb9NXLsAF,Duda Morena,Churupaca,52,14izgFmt2bYnz6GT6utXKG,Churupaca,12/31/2013,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.617,0.435,6,-9.497,0,0.0617,0.49,0.00024,0.102,0.486,94.041,293747,"11,977,028"
1VgQ6AZ8tVV0uhvhH9usuj,Vértigo,Perotá Chingó,49,19MUIINT0CT8vfZwAGW3RR,Vértigo,9/27/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.71,0.536,9,-10.84,1,0.0427,0.162,0.000275,0.135,0.919,146.947,206752,"4,419,818"
0JJ8lftt4ce2DldcEpyrIJ,Vaivén,Mirella Cesa,39,1LrzTeXKL2e98v3mlPETD7,Vaivén,3/8/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.644,0.694,5,-7.624,1,0.108,0.0182,0.104,0.133,0.553,175.994,178734,"1,076,973"
0O58u6HNqiSN7UkZVrlN0W,Agua,Self Sabotage,37,31TeFVqBHLKKxSXAK7fY0j,Visums,5/1/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.583,0.467,4,-10.291,1,0.04,0.629,0.00591,0.302,0.439,160.069,164000,"939,683"
5uDvSztILYXh5GF7Ku5gag,Identidad (feat. Ibeyi),Haydee Milanes,40,3ytIR3b4QHTDgreNs5bDzU,AMOR Haydée Milanés a dúo con Pablo Milanés (EDICIÓN DELUXE),5/24/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.669,0.372,0,-9.599,0,0.207,0.887,0.0169,0.154,0.821,92.715,267989,"1,267,514"
6dJrnufNiYJxtd4ZX743bC,X,Nana Mendoza,39,14Hh7K8YnTp9Pk1fvECEPL,X,9/20/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.459,0.172,9,-15.325,0,0.0534,0.935,0.000193,0.171,0.589,172.089,167442,"659,891"
5KFdGVgTD4wLrlUesiWiVc,Batida do Amor,Francisca La Braza,51,6Xj8zgaUSBRrrDgmz4y4lS,Francisca La Braza,12/7/2018,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.719,0.707,9,-6.158,0,0.103,0.285,0,0.0899,0.848,164.054,234057,"9,004,419"
2MMSi1VHFZJPiAvLdjFLtE,Manantial en la Arena,Los Aguas Aguas,42,27hp3mqAlbKkVyV7T4f02U,Manantial en la Arena,12/20/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.443,0.617,11,-5.691,0,0.0397,0.56,0,0.298,0.664,90.023,239113,"1,594,285"
4f0MX5DNAc2qwP1pSI7YHT,Mis Muertos,Julieta Venegas,51,6ZoGWwn54s7pE5Mv3H9PqD,La Enamorada,11/22/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.716,0.658,4,-7.567,1,0.0343,0.325,0,0.268,0.815,111.484,141490,"3,292,094"
3aFgMFP4SZTEmHQS3UAJzw,El Pulque,Primo Son,37,1bMWYJ3c0nCACq5RjnsN1V,El Pulque,11/22/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.802,0.684,4,-8.296,1,0.0467,0.358,1.36E-06,0.0983,0.845,114.991,185378,"315,689"
44E4aMwLp8EosJDp8WyQe4,Como Fuego,Reyna Tropical,42,2cob5a2IGcGDa0CuYS3jLi,Como Fuego,1/20/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.762,0.635,1,-7.027,0,0.0665,0.952,0.921,0.116,0.802,134.044,184925,"2,159,294"
5N2I59WWXb2sxyATLkhCLI,A La Madrugada,Simon Grossmann,2,0PdHrBTszQMv7M2nqhMy6z,Ciclo,3/3/2017,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.673,0.851,6,-5.497,0,0.0455,0.201,0,0.352,0.966,164.03,261403,"4,333,916"
3E0LxDw9oYZbuTBWRcwBxc,Quisiera,Flor de Toloache,42,4FM09FXKNGwUs0owftN2xy,Indestructible,5/31/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.633,0.349,10,-6.131,1,0.0334,0.582,2.82E-06,0.0949,0.139,80.704,233987,"2,172,379"
3dMj27D6Bt1wBNEJtyFPWi,La Malquerida,Solovino,36,1D5Q8GY42ATYRxb5qYg7RL,La Malquerida,5/2/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.776,0.854,8,-4.1,1,0.0308,0.115,0.00156,0.0746,0.802,108.998,231212,"374,736"
6iucNSMhAZDglVgJ1yclmA,Colores,GAMBOA,36,6NQgW7izgYVtiVyljjnZDG,Colores,1/18/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.682,0.598,6,-8.55,0,0.0404,0.274,0.00145,0.0483,0.651,160.074,214336,"473,748"
0iw2XtkqcydW4BgdsTyH2L,Cigarros y Tragos,Los Espiritus,44,6K0FP8olOJO2Po8RVFkUhA,Caldero,8/30/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.581,0.556,2,-12.603,0,0.0659,0.66,0.00686,0.37,0.886,91.464,355372,"1,768,073"
7qD0RyUnqjfGLcRO7GMgED,De Aquí Pa Allá,Sol Pereyra,35,5vmZhaMa90o37LpCLbi3RH,De Aquí Pa Allá,4/26/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.712,0.829,0,-5.499,1,0.0398,0.193,0.0391,0.358,0.794,100.069,184101,"761,122"
2cElznINAHvKeHzv97ZuAV,Caramelo,La Lá,45,1FsZ3DfeXndrOrpWNBWk6J,”Zamba Puta”,3/25/2017,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.629,0.189,9,-14.598,1,0.0682,0.972,0.00659,0.108,0.441,118.402,203808,"7,400,613"
72B3hbvWUv2pFd4h1KkQfS,Me Gustas Tú,Carolina Camacho,38,1uOiitfmIIuAyJoDMyCoM1,Me Gustas Tú,9/20/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.846,0.295,11,-8.81,0,0.0786,0.898,4.64E-06,0.102,0.505,87.974,254318,"757,372"
6ikqpsmK1si8HemHsocssD,Quema,Sotomayor,44,7vRod7kWz3RwGmSyMnob3b,Quema,11/1/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.837,0.603,2,-6.963,1,0.26,0.0875,1.76E-06,0.0716,0.591,96.916,206148,"5,268,806"
5TVDnNLRq8ABVgfVqVqtsQ,Amor Frutero,Camila Luna,41,0K2e7hGdBB7FKM0NtpkYaK,Flora y Fauna,3/2/2017,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.873,0.648,11,-3.105,0,0.0345,0.719,1.50E-05,0.376,0.904,110.021,173312,"3,044,830"
0XeSTQIu2LqnAKdOigQUtT,Clandestino (feat. Calypso Rose),Manu Chao,54,0dcSYLzXomtLihJSTfyk0T,Clandestino (feat. Calypso Rose),5/31/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.662,0.672,4,-6.757,0,0.117,0.756,1.87E-06,0.239,0.906,84.791,158715,"13,122,147"
2RruTqdyG7KLnGRhY6UNNX,Pánico Cero,King Edi K,39,5nukTG0xEty2QjLLUWwngz,Pánico Cero,5/2/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.802,0.611,8,-7.521,1,0.0601,0.356,0.91,0.0668,0.546,105.001,262532,"1,270,973"
4tVCzrJgmTKvCQznIkEPAb,Guayaba,Anakena,41,2GMfd88hNA0lmcu95exajw,Anakena,10/4/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.803,0.616,9,-8.363,1,0.0305,0.502,2.67E-05,0.108,0.787,125.012,212133,"3,318,076"
0vtC4wOu5qCztrJXvpWwZw,La Futura,Gio Chamba,36,0eKsWBk0Z9G7qg6PPEzwXm,La Futura,11/1/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.786,0.821,10,-4.663,1,0.155,0.318,0,0.0696,0.604,88.002,267494,"220,694"
09JRFc5o6X3UsQzoF5ICqg,Serotonina,Simón Campusano,48,2voxMKNq9p4BLhqWzAOOXc,Serotonina,9/23/2018,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.618,0.299,1,-13.816,0,0.0294,0.989,0.00261,0.131,0.434,96.457,186272,"6,168,937"
2mCJpbOH8h7vwu2oJYFCjh,Eres Tú,Mac Gregor,39,21fMKfrrSkfaUvvWu5wrJR,Eres Tú,9/20/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.609,0.0926,9,-16.46,0,0.102,0.573,0,0.104,0.668,124.395,159840,"868,665"
4AaWrj0s8jwkrQZT41aMXM,Desierto,Simah,39,46UeLDMUsEfQ8cI4CkUvSE,Desierto,3/22/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.631,0.674,0,-9.423,1,0.198,0.405,0.0021,0.321,0.408,147.624,173044,"1,601,239"
6kHTEuxVOl4281mEvfMpsS,La Bicicleta,Nana Mendoza,42,4RM19P0R2NwG0vEAfsMJ2d,La Bicicleta,9/20/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.676,0.205,0,-15.369,1,0.0825,0.916,0,0.163,0.761,89.293,226000,"1,210,123"
5ntc7RlZu43qOqNsHfEseg,Scab,Chicano Batman,38,74qi2MyJ2r82E283Uswsih,Black Lipstick,6/21/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.482,0.613,4,-8.537,1,0.0797,0.195,6.04E-05,0.0967,0.555,178.202,227600,"1,917,195"
522ebhSF4Bquf1OtekBokP,Yo -A- O,Alex Eugenio,27,6PuvRbgClBhk71ZfODdmpp,Aurora,6/29/2018,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.796,0.371,4,-11.72,1,0.0334,0.882,0.00378,0.138,0.78,129.86,120813,"550,651"
0mahvpoKOar4XOl8nf23HQ,Avanza,Lacandona Social Sound,41,3VU9cNBfBGnZPujnOqX75l,No Hay Tregua,7/22/2016,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.643,0.819,2,-5.136,0,0.0353,0.0161,0,0.339,0.754,149.939,215133,"1,486,691"
15BhfwZAJVDPufb6O9lMxB,Y Ahora,Mula,38,5uchDW3E2EugxwLK2Oh755,Y Ahora,11/18/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.8,0.608,7,-9.858,1,0.0501,0.065,0.344,0.128,0.416,105.007,192000,"691,021"
53Jf3ChStU9gJy69jUYRVw,Buen Viaje,Femina,52,4SgkWnlMfXsXPJcYArOYTl,Traspasa,10/20/2014,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.761,0.563,0,-10.867,1,0.0525,0.634,3.57E-05,0.117,0.592,107,213987,"19,890,906"
6PigN4VPqTNmmc3obsHnZ6,El Fuego,Piélago,42,6yXfAPWCd2Vx9S09JPZviq,El Fuego,5/15/2017,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.63,0.609,9,-6.71,0,0.137,0.0607,1.75E-05,0.208,0.568,175.868,216747,"2,403,269"
6qINThmTDYBm8twguFRueG,Cumbia del Olvido,Nicola Cruz,60,7Mz3hUKPxQMZco25qZ6sQF,Prender el Alma,10/30/2015,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.71,0.312,1,-11.451,0,0.0857,0.938,0.909,0.109,0.25,169.955,216015,"52,260,746"
0NwlG2Yo9O296mEZmcvEM3,Niña,Reyna Tropical,40,5KZ8v3D7jo520czx7m2Tb6,Reyna Tropical,1/24/2018,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.784,0.528,6,-6.853,0,0.0461,0.601,0.00134,0.0904,0.521,99.958,187200,"1,581,425"
6oa3KgZJ83kb3qfjlExQKz,El Sueno de Frida,Antonio Garcia Isaac,38,4VE8K1ccgbiGo0f8eeIxC0,Ambientes,7/5/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.635,0.454,10,-12.242,1,0.039,0.797,0.871,0.111,0.38,111.345,224452,"666,760"
6lCnlQ9f13pCokyCNfiT0I,Pequeña Niña,Enio Silveti,35,6ANlUv5kDUABEOTUKxdq0R,Pequeña Niña,5/17/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.813,0.348,6,-11.803,0,0.0476,0.837,0.000392,0.108,0.843,144.122,202026,"258,795"
7vCYM3eDr2ZDpYOie5oVDI,Esto Es Real (8100mg),Combo Chimbita,39,15dVE1XgRGM4XRy2F3KPJK,Esto Es Real (8100mg),3/28/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.601,0.806,8,-4.863,0,0.0321,0.000974,0.206,0.107,0.744,104.928,298520,"1,398,465"
7quFrQxtdcIWpezAhMvMHu,La Primavera,Amparanoia,40,6vsoNV0zv4c4VQG4Hkheog,La Primavera,5/10/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.662,0.785,6,-5.466,0,0.119,0.288,0,0.166,0.834,83.477,213063,"1,245,719"
57NAFHP8zVEhnWKpFjK4aB,Naufragar,Sebastián Romero,37,4IdHCzzq1d03YF2Y9ShCJY,Naufragar,12/13/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.718,0.327,5,-12.422,1,0.0347,0.66,0,0.199,0.668,127.019,194400,"396,282"
5VmoRnclAlBtbt1Icr0PY1,Mambeado,Onda Vaga,57,0p7UqQIXTkyTKcDVsL1cyy,Fuerte Y Caliente,1/1/2008,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.724,0.783,0,-4.755,1,0.0414,0.766,0,0.256,0.956,87.515,221960,"33,750,198"
2XsfAFoTRjddzRz52aIJek,El Cafetal,Vilamarea,39,5HFvxyfp9eb2PwzFgubQ48,El Cafetal,3/22/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.764,0.624,0,-9.586,1,0.0399,0.547,0.833,0.108,0.485,112.016,244660,"1,042,038"
2nAhj3MLDEKCRTwsCa7hb0,Respiração,Ley Line,39,6RF0IdKipVyW23g3BB1cbe,Respiração,11/9/2017,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.732,0.421,0,-12.175,1,0.037,0.717,0.0137,0.159,0.739,133.918,197015,"1,168,961"
6SCtRnXBnJypWrU67y8BGM,Guayabas y Flores,Monsieur Periné,40,65dDJHiGH66LQPEiLHKDma,Encanto Tropical,5/18/2018,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.709,0.301,0,-11.155,0,0.0332,0.606,0,0.0899,0.587,90.047,216787,"1,461,703"
4KgCkReDfRd1WAFTqFgL98,I'll Play The Fool,Claude Fontaine,16,6zIEyjtc15ivJQWZ0gTCVd,I'll Play The Fool,4/17/2019,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.621,0.713,11,-11.527,0,0.0448,0.57,0.75,0.0958,0.794,175.93,168333,"1,783,936"
