track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Stream count
55gL8ViNVX3YX8nxv1L4Uw,Side 2 Side - feat. Bow Wow & Project Pat - Explicit,Three 6 Mafia,43,0Pe9KCcaFK7CkeZPWXCuaB,Most Known Unknown (New Package-Explicit),6/20/06,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.825,0.745,7,-7.273,1,0.109,0.00857,0,0.0893,0.542,169.836,214547,"7,562,910"
7LdaPYlRo4pq6CBt44To2H,Bouncin' Back (Bumpin' Me Against the Wall) (feat. Pharrell Williams) - Extended Version,Mystikal,42,22qrzIjC0d35poqKloCQaU,Tarantula,12/18/01,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.883,0.896,0,-3.695,1,0.208,0.268,1.04E-06,0.0564,0.748,93.928,259547,"9,406,544"
1jRzdY7oUBOhrylNtiMtBD,Shake Ya Ass,Mystikal,51,388lv1ynvLzyJooZsNmf0l,Let's Get Ready,9/26/00,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.914,0.607,7,-5.658,1,0.32,0.0626,0,0.0515,0.666,98.054,256973,"53,910,916"
1Yxmnn7X9uywKP8XQmoZ1s,Definition of God,Sean Price,26,3xpY0WG5GkPed4rBYIbEMt,Imperius Rex,8/8/17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.444,0.887,10,-4.14,0,0.36,0.0177,0.000182,0.0831,0.421,80.195,189535,"779,858"
3D38358IcazwLEhcHEVcxa,Crown of Thorns,Raekwon,12,09xKCd66DkEqhmp5TSKxD6,The Wild,3/24/17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.461,0.841,7,-6.748,1,0.34,0.0141,0,0.253,0.599,75.524,190728,"366,210"
1HYYnsPW3ZDwZ7f7iTJ2zA,Visiting Hour,Raekwon,25,09xKCd66DkEqhmp5TSKxD6,The Wild,3/24/17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.567,0.78,6,-5.811,1,0.109,0.00383,0,0.111,0.532,87.172,197938,"727,033"
5Bh53p5005ZPoDD6Wrv2pe,What's on Your Mind,Sheek Louch,8,2AiIlOhtkMBG3fRrYHFXvZ,Silverback Gorilla 2,12/4/15,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.842,0.687,1,-2.99,1,0.0586,0.128,0,0.886,0.186,110.007,176786,"497,055"
1oKGWEEUp7Uuvh8jM37vm0,Flesh,"Royce Da 5'9""",27,0sOYErujvWBLfPaYcTboFq,Layers,4/15/16,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.598,0.895,8,-4.76,1,0.32,0.0905,0,0.132,0.775,139.829,211509,"679,494"
6Xj6oGbozYdpPFLBdbweTY,Brown Guys,Talib Kweli,13,0XLvZBSbw7LryCmiKa9py7,The Seven,4/14/17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.696,0.213,4,-10.582,0,0.235,0.0426,0.897,0.11,0.506,86.977,151738,"129,790"
3v50OifHjOMubmGAc0QBmL,Money Dance,Rick Ross,0,79qFHCSJ8v5DBHwbHExLOV,Black Market (Deluxe),12/4/15,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.677,0.713,6,-4.108,0,0.148,0.105,0,0.0867,0.356,87.489,457347,"4,981,557"
5x4Xj6R8aYqgj2mEZ5Xy1P,Carol City,Rick Ross,0,79qFHCSJ8v5DBHwbHExLOV,Black Market (Deluxe),12/4/15,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.664,0.778,2,-5.191,1,0.14,0.00018,0,0.369,0.264,145.964,253227,"2,990,677"
3yP2kjL5SR32FEhpCUrNKB,One Of Us,Rick Ross,0,79qFHCSJ8v5DBHwbHExLOV,Black Market (Deluxe),12/4/15,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.552,0.752,10,-5.454,0,0.191,0.0247,0,0.513,0.195,84.337,193733,"12,700,235"
25HfgP3A0Jkh5ALR2wRG0o,"Smile Mama, Smile",Rick Ross,0,79qFHCSJ8v5DBHwbHExLOV,Black Market (Deluxe),12/4/15,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.52,0.709,5,-5.194,1,0.109,0.0156,0,0.103,0.329,79.033,241387,"6,615,605"
5cQffjWJzgnmEtTzKW6dnh,Idols Become Rivals,Rick Ross,50,08XXyTmAv1vNghZS4p0ng2,Rather You Than Me,3/17/17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.481,0.716,10,-5.996,0,0.622,0.0123,0,0.141,0.404,78.829,341680,"18,382,073"
1KZ0Xo6Mmeprp1Sw5xCHYz,Trap Trap Trap,Rick Ross,52,08XXyTmAv1vNghZS4p0ng2,Rather You Than Me,3/17/17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.729,0.838,8,-4.476,0,0.313,0.00612,0,0.0721,0.349,136.869,275720,"38,576,949"
5V1QsNSEDF7YmNBhSKhE75,I Think She Like Me,Rick Ross,52,08XXyTmAv1vNghZS4p0ng2,Rather You Than Me,3/17/17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.629,0.7,2,-6.212,1,0.264,0.0084,0,0.118,0.153,85.814,242373,"37,370,463"
7jn2nokiUvPr350Sds0xjo,Scientology,Rick Ross,41,08XXyTmAv1vNghZS4p0ng2,Rather You Than Me,3/17/17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.451,0.836,1,-1.995,1,0.0649,0.188,0,0.883,0.437,81.988,155920,"5,345,164"
2Vc9sEG0AbbaBychRrv7oz,Hood Billionaire,Rick Ross,29,5fwdtSABKLaSOMT3UhpWa7,Hood Billionaire (Deluxe),11/24/14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.456,0.746,7,-5.897,1,0.154,0.0368,0,0.448,0.323,95.266,237400,"6,501,352"
1rbhZEID2UYfUxECEMefyM,Quintessential,Rick Ross,21,5fwdtSABKLaSOMT3UhpWa7,Hood Billionaire (Deluxe),11/24/14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.813,0.603,6,-5.454,0,0.321,0.316,0,0.36,0.829,123.172,193933,"2,427,322"
192ovE1eNtAV3lqHuSb6CJ,Rich Is Gangsta,Rick Ross,0,4gK53NWTrdiH2ZyEX2ZpGL,Mastermind (Deluxe),1/1/14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.476,0.745,1,-4.674,0,0.368,0.00379,0,0.797,0.322,162.759,196653,"7,733,517"
4ZsvhlPNQgrwpZABfwG8l8,Nobody,Rick Ross,0,4gK53NWTrdiH2ZyEX2ZpGL,Mastermind (Deluxe),1/1/14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.641,0.812,0,-5.952,0,0.261,0.173,0,0.394,0.685,84.505,281053,"13,048,755"
21tYlvGRZLDTWuvISGJEoi,The Devil Is A Lie,Rick Ross,1,4gK53NWTrdiH2ZyEX2ZpGL,Mastermind (Deluxe),1/1/14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.683,0.833,5,-3.902,0,0.0838,0.00152,0,0.382,0.61,102.918,310667,"90,199,428"
2OmjhVnagJ8SVJDbj9eWrL,Sanctified,Rick Ross,0,4gK53NWTrdiH2ZyEX2ZpGL,Mastermind (Deluxe),1/1/14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.739,0.523,9,-6.293,1,0.0692,0.0815,0,0.382,0.228,125.99,289627,"40,102,389"
17Pea9QvHpcISu7gg5TiDJ,Blessing In Disguise,Rick Ross,0,4gK53NWTrdiH2ZyEX2ZpGL,Mastermind (Deluxe),1/1/14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.5,0.708,10,-5.935,0,0.276,0.0404,0,0.109,0.463,78.002,296027,"4,019,390"
2sYcQS3ShXfMsxW3BDFHzD,Pirates,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.611,0.74,9,-6.007,1,0.318,0.14,0,0.12,0.527,142.127,203347,"13,392,056"
4896HPn6QMuJsu1Oh2oN38,3 Kings,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.623,0.861,7,-3.675,1,0.29,0.235,0,0.16,0.664,87.795,261493,"10,410,115"
0kymzJsB4BWaqq1DhOrM8a,Ashamed,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.5,0.867,10,-5.344,0,0.346,0.0815,0,0.59,0.802,154.379,256573,"2,912,976"
36HYTXQ1SRGK0GnlIEzSND,Maybach Music IV,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.309,0.874,3,-5.362,0,0.0747,0.063,0,0.322,0.231,91.634,314147,"3,938,024"
0Ytt4H5qlnmqJMHhJ8YI13,Sixteen,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.631,0.631,2,-7.239,1,0.0856,0.0159,0,0.231,0.12,86.98,495573,"12,368,286"
5cY6lJ8aUzXgzJIDOhKhlw,Amsterdam,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.583,0.79,8,-5.534,1,0.0993,0.0215,0,0.477,0.145,87.95,224520,"7,188,794"
0vbHHNHVwuEUSMpHppE21F,911,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.607,0.766,8,-5.987,0,0.0405,0.00522,0,0.0727,0.211,135.007,329440,"6,070,775"
7rk2jwf7IL06qe0jxjpupP,So Sophisticated,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.681,0.864,2,-5.884,1,0.297,0.0226,0,0.624,0.539,77.028,247267,"44,148,451"
3OKdgFt9VxoUYpUXPGqowk,Presidential,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.466,0.777,2,-4.432,1,0.233,0.126,0,0.0772,0.191,163.964,249147,"3,555,241"
0e6Je5EfLQ7uS9eVqvKTHW,Touch'N You,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.553,0.776,8,-5.078,0,0.0586,0.222,0,0.314,0.396,82.558,252667,"8,154,355"
4PQOIfA2YlJW12UL9NOCa8,Ten Jesus Pieces,Rick Ross,0,4M1DyFSpujecY1bz0Tbgwq,"God Forgives, I Don't (Deluxe Edition)",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.429,0.938,6,-6.453,1,0.592,0.0441,0,0.0672,0.0395,160.749,411133,"3,840,801"
4FIUGSvwYUNiacopdF94Cf,You The Boss,Rick Ross,0,4iSsCPQIvyZ199hnUhxzQI,You The Boss,1/1/11,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.716,0.686,11,-6.555,1,0.145,0.00728,0,0.145,0.532,141.043,280667,"18,426,454"
5uQdp0GLfj6K1wTdKuSkwR,Hold Me Back,Rick Ross,43,1YSb516nyR6ALY2ji1eCAV,"God Forgives, I Don't (Deluxe Edition)",1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.435,0.712,11,-5.566,1,0.144,0.0383,0,0.109,0.445,125.789,267147,"14,051,952"
0DPNRRkWkye2ZHTqAiClRH,Good Cop Bad Cop,Ice Cube,0,2S3JOm31RM23obHG1cqByJ,Death Certificate (25th Anniversary Edition),6/9/17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.714,0.935,6,-2.776,1,0.243,0.134,0,0.128,0.872,91.972,207093,"32,958,712"
5qXDMDeaGVoWIRAIQ7aCcd,True Colors/It's On,The Game,31,0Fn0R9r4naqKNDjCTEg5e7,1992,10/14/16,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.513,0.684,1,-7.171,1,0.777,0.189,0,0.962,0.708,181.444,334467,"3,427,651"
2ORxCzIYVvQYzAUv3iLFfx,The Juice,The Game,35,0Fn0R9r4naqKNDjCTEg5e7,1992,10/14/16,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.578,0.894,5,-4.591,0,0.16,0.0374,0,0.105,0.43,143.168,227560,"5,348,910"
1ssocj8vt5NQANQgfCkVI1,Young Niggas,The Game,31,0Fn0R9r4naqKNDjCTEg5e7,1992,10/14/16,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.683,0.74,1,-5.512,1,0.274,0.0272,0,0.333,0.429,83.857,248520,"3,430,740"
5zHXpOhaBlL0FrXGmIRrjO,The Soundtrack,The Game,30,0Fn0R9r4naqKNDjCTEg5e7,1992,10/14/16,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.505,0.837,7,-6.826,1,0.252,0.0818,0,0.257,0.173,142.626,254667,"2,738,587"
6m1w1Jyu8L6XNHNLCzC0OC,Baby You (feat. Jason Derulo),The Game,39,0Fn0R9r4naqKNDjCTEg5e7,1992,10/14/16,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.55,0.703,3,-6.01,0,0.264,0.156,0,0.0931,0.491,156.503,304000,"10,496,331"
3JEzGRDUsozrehZTq3dKE8,All Eyez (feat. Jeremih) [Bonus Track],The Game,57,0Fn0R9r4naqKNDjCTEg5e7,1992,10/14/16,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.419,0.655,0,-6.679,1,0.247,0.0571,0,0.0962,0.353,76.835,215297,"115,828,177"
4A6CndGv4pjCQKxkIWIGoB,I Grew Up On Wu-Tang,The Game,33,0Fn0R9r4naqKNDjCTEg5e7,1992,10/14/16,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.591,0.696,11,-5.525,0,0.421,0.187,0,0.849,0.254,77.498,175093,"3,872,124"
6mugUzJVrs2wfUUbKywyrn,92 Bars,The Game,44,0Fn0R9r4naqKNDjCTEg5e7,1992,10/14/16,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.511,0.793,3,-2.208,0,0.311,0.0431,0,0.0501,0.799,81.331,358573,"13,273,520"
5PrHp3PRK78k18zrwgyxS9,Red Nation,The Game,1,347inOOK4kb02uEpi2LjF0,The R.E.D. Album,1/1/11,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.405,0.889,2,-3.303,1,0.317,0.0922,0,0.446,0.338,82.918,229480,"86,196,574"
62NQ8JoW3yfJ2WSmlnaogw,Born In The Trap,The Game,0,347inOOK4kb02uEpi2LjF0,The R.E.D. Album,1/1/11,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.675,0.858,9,-3.758,0,0.221,0.0577,2.29E-05,0.241,0.541,92.997,226560,"1,926,694"
6AcMShL9nO1oQHsmVhiKPn,Ali Bomaye,The Game,0,09Sk9o4ak6tFAwEhdzF6qN,Jesus Piece (Deluxe),1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.381,0.682,10,-5.254,0,0.43,0.0207,0,0.469,0.241,71.405,372707,"161,662,324"
1TT9cxHxX2C2F4g6oiwBLI,Jesus Piece,The Game,0,09Sk9o4ak6tFAwEhdzF6qN,Jesus Piece (Deluxe),1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.486,0.655,7,-7.709,1,0.302,0.0628,0,0.733,0.249,82.241,233880,"12,386,267"
5alKIB3JaJ4N1RwbsTz9jO,Celebration,The Game,0,09Sk9o4ak6tFAwEhdzF6qN,Jesus Piece (Deluxe),1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.693,0.698,3,-7.75,1,0.273,0.0187,0,0.172,0.566,148.047,288640,"44,999,158"
2MxNYlKFPTZvx9xeG4HQgq,I Remember,The Game,0,09Sk9o4ak6tFAwEhdzF6qN,Jesus Piece (Deluxe),1/1/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.703,0.478,1,-7.44,1,0.317,0.323,0,0.215,0.0628,137.977,281813,"2,292,871"
1YmF9PvLhIISIANoMLIYGq,A$AP Forever,A$AP Rocky,68,67Em0g7VkNZGzICh4SZQdY,A$AP Forever (feat. Moby),4/5/18,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,233061,"169,658,271"
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,82,3MATDdrpHmQCmuOcozZjDa,TESTING,5/25/18,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040,"1,155,628,724"
0U7Hho5psdKZwyC8HMHxfq,Ruckus in B Minor,Wu-Tang Clan,41,1eFLCXEcuThN3QpMffhfvy,A Better Tomorrow,11/28/14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.484,0.913,4,-4.631,0,0.444,0.333,0,0.589,0.621,92.715,324733,"6,810,334"
5ybAmUhA1Fr6Uzz5YEsrpu,40th Street Black / We Will Fight,Wu-Tang Clan,30,1eFLCXEcuThN3QpMffhfvy,A Better Tomorrow,11/28/14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.873,0.651,6,-8.411,0,0.236,0.216,6.63E-05,0.303,0.432,119.988,266253,"2,269,439"
07lqfibBtpw1ud24u0uULj,Keep Watch,Wu-Tang Clan,40,1eFLCXEcuThN3QpMffhfvy,A Better Tomorrow,11/28/14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.762,0.666,7,-8.589,1,0.356,0.259,0,0.137,0.476,94.066,265373,"9,108,156"
0NknHNafFWgMRaVplKqLu8,The Genesis of the Omega,Sean Price,24,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,10/30/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.591,0.731,2,-5.867,0,0.192,0.0916,0.000109,0.443,0.508,79.793,120620,"911,377"
2QtiS6vQQHXU7E98o7943w,Pyrex,Sean Price,25,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,10/30/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.559,0.778,5,-5.869,1,0.432,0.0681,0,0.681,0.638,179.648,154807,"805,387"
0kXvGrU1xtobBAkQ1sf2uQ,Price & Shining Armor,Sean Price,23,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,10/30/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.392,0.758,1,-6.034,0,0.333,0.0617,0,0.125,0.511,83.601,184912,"753,619"
7fifwiZlUkN4h1V7Ahu3E8,Straight Music,Sean Price,25,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,10/30/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.675,0.556,11,-7.419,0,0.343,0.147,0.00238,0.211,0.525,90.411,129991,"1,651,329"
7onDf2suCU2YfIvhZse6r4,Hush,Sean Price,16,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,10/30/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.353,0.882,1,-6.275,0,0.604,0.013,0,0.0807,0.656,83.744,155883,"333,304"
6VpwX2LWXHFbblt00zPCCh,Solomon Grundy,Sean Price,18,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,10/30/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.45,0.87,9,-5.457,1,0.208,0.0259,0.00221,0.227,0.448,79.999,228148,"380,477"
1TwMtZTceqLHR3aAiqVCOx,BBQ Sauce,Sean Price,21,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,10/30/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.463,0.878,1,-5.194,1,0.409,0.00524,0,0.273,0.663,80.145,185151,"636,048"
61GSr6DLZ1z1aBtPxyAwLB,Battering Bars,Sean Price,17,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,10/30/12,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.592,0.849,7,-5.185,0,0.346,0.185,0,0.179,0.725,79.776,172698,"370,666"
62GXGpd73vslqIBHq8XqOx,APESHIT,The Carters,67,7jbdod8XNRfe2nIhppht46,EVERYTHING IS LOVE,6/18/18,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.706,0.785,2,-6.475,1,0.271,0.0131,0,0.164,0.377,160.033,264853,"290,805,555"
7r9n8i6kikpwxEomUFujzY,Very Special,Wiz Khalifa,46,0YFou4SbS16F4GhSADLDfz,Rolling Papers 2,7/13/18,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.819,0.733,2,-6.071,1,0.394,0.0606,0,0.728,0.437,75.007,166531,"8,862,232"
6WDo5KoqkteS4p0xGn9W9L,Mr. Williams (feat. THEMXXNLIGHT & Curren$y) / Where is the Love,Wiz Khalifa,49,0YFou4SbS16F4GhSADLDfz,Rolling Papers 2,7/13/18,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.586,0.699,11,-7.049,0,0.261,0.0729,0,0.211,0.299,123.991,399725,"11,095,170"
1ulmJh7abgw27HTLIyfDSS,BLACK EFFECT,The Carters,48,7jbdod8XNRfe2nIhppht46,EVERYTHING IS LOVE,6/18/18,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.498,0.688,8,-6.58,1,0.452,0.18,0,0.481,0.507,147.899,315040,"23,299,204"
